C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/19/2017,08:00:00,REGULAR,0001312371,0001324071                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/19/2017,12:00:00,REGULAR,0001312665,0001325091                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/19/2017,16:00:00,REGULAR,0001312939,0001325338                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/19/2017,20:00:00,REGULAR,0001314026,0001325638                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/20/2017,00:00:00,REGULAR,0001314187,0001325692                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/20/2017,04:00:00,REGULAR,0001314205,0001325696                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/20/2017,08:00:00,REGULAR,0001314291,0001325843                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/20/2017,12:00:00,REGULAR,0001314627,0001326948                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/20/2017,16:00:00,REGULAR,0001314946,0001327232                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/20/2017,20:00:00,REGULAR,0001316040,0001327562                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,00:00:00,REGULAR,0001316286,0001327638                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,04:00:00,REGULAR,0001316301,0001327645                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,08:00:00,REGULAR,0001316394,0001327787                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,08:37:44,REGULAR,0001316450,0001327952                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,12:00:00,REGULAR,0001316700,0001328719                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,16:00:00,REGULAR,0001316994,0001329008                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,20:00:00,REGULAR,0001318041,0001329332                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,00:00:00,REGULAR,0001318247,0001329427                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,04:00:00,REGULAR,0001318259,0001329434                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,08:00:00,REGULAR,0001318336,0001329534                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,08:15:24,REGULAR,0001318352,0001329583                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,08:24:37,REGULAR,0001318367,0001329639                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,12:00:00,REGULAR,0001318627,0001330496                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,16:00:00,REGULAR,0001318935,0001330789                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,20:00:00,REGULAR,0001319940,0001331138                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/23/2017,00:00:00,REGULAR,0001320154,0001331228                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/23/2017,04:00:00,REGULAR,0001320177,0001331238                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/23/2017,08:00:00,REGULAR,0001320256,0001331356                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/23/2017,12:00:00,REGULAR,0001320540,0001332174                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/23/2017,16:00:00,REGULAR,0001320948,0001332499                              
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/23/2017,20:00:00,REGULAR,0001321728,0001332838                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/17/2017,00:00:00,REGULAR,0001499698,0000730223                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/17/2017,04:00:00,REGULAR,0001499710,0000730224                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/17/2017,08:00:00,REGULAR,0001499714,0000730232                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/17/2017,12:00:00,REGULAR,0001499790,0000730294                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/17/2017,16:00:00,REGULAR,0001499922,0000730381                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/17/2017,20:00:00,REGULAR,0001500051,0000730459                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/18/2017,00:00:00,REGULAR,0001500134,0000730503                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/18/2017,04:00:00,REGULAR,0001500142,0000730507                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/18/2017,08:00:00,REGULAR,0001500144,0000730508                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/18/2017,12:00:00,REGULAR,0001500171,0000730557                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/18/2017,16:00:00,REGULAR,0001500245,0000730623                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/18/2017,20:00:00,REGULAR,0001500354,0000730678                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/19/2017,00:00:00,REGULAR,0001500404,0000730699                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/19/2017,04:00:00,REGULAR,0001500409,0000730700                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/19/2017,08:00:00,REGULAR,0001500450,0000730763                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/19/2017,12:00:00,REGULAR,0001500771,0000731323                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/19/2017,16:00:00,REGULAR,0001501003,0000731422                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/19/2017,20:00:00,REGULAR,0001501998,0000731564                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/20/2017,00:00:00,REGULAR,0001502105,0000731582                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/20/2017,04:00:00,REGULAR,0001502121,0000731582                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/20/2017,08:00:00,REGULAR,0001502153,0000731652                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/20/2017,12:00:00,REGULAR,0001502504,0000732185                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/20/2017,16:00:00,REGULAR,0001502764,0000732292                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/20/2017,20:00:00,REGULAR,0001503752,0000732405                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,00:00:00,REGULAR,0001503911,0000732436                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,04:00:00,REGULAR,0001503927,0000732437                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,08:00:00,REGULAR,0001503960,0000732532                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,08:37:44,REGULAR,0001504010,0000732618                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,12:00:00,REGULAR,0001504259,0000732939                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,16:00:00,REGULAR,0001504525,0000733038                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,20:00:00,REGULAR,0001505556,0000733161                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,00:00:00,REGULAR,0001505722,0000733218                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,04:00:00,REGULAR,0001505733,0000733219                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,08:00:00,REGULAR,0001505780,0000733272                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,08:15:24,REGULAR,0001505791,0000733284                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,08:24:37,REGULAR,0001505800,0000733319                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,12:00:00,REGULAR,0001506101,0000733741                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,16:00:00,REGULAR,0001506338,0000733841                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,20:00:00,REGULAR,0001507310,0000733976                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/23/2017,00:00:00,REGULAR,0001507459,0000734011                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/23/2017,04:00:00,REGULAR,0001507479,0000734014                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/23/2017,08:00:00,REGULAR,0001507517,0000734072                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/23/2017,12:00:00,REGULAR,0001507765,0000734500                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/23/2017,16:00:00,REGULAR,0001508126,0000734604                              
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/23/2017,20:00:00,REGULAR,0001508834,0000734738                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/17/2017,00:00:00,REGULAR,0001440811,0002315116                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/17/2017,04:00:00,REGULAR,0001440820,0002315130                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/17/2017,08:00:00,REGULAR,0001440839,0002315161                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/17/2017,12:00:00,REGULAR,0001440887,0002315318                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/17/2017,16:00:00,REGULAR,0001440965,0002315493                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/17/2017,20:00:00,REGULAR,0001441046,0002315779                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/18/2017,00:00:00,REGULAR,0001441113,0002315917                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/18/2017,04:00:00,REGULAR,0001441124,0002315922                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/18/2017,08:00:00,REGULAR,0001441128,0002315931                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/18/2017,12:00:00,REGULAR,0001441156,0002315990                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/18/2017,16:00:00,REGULAR,0001441214,0002316185                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/18/2017,20:00:00,REGULAR,0001441291,0002316347                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/19/2017,00:00:00,REGULAR,0001441336,0002316427                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/19/2017,04:00:00,REGULAR,0001441343,0002316431                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/19/2017,08:00:00,REGULAR,0001441453,0002316512                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/19/2017,16:00:00,REGULAR,0001441889,0002317422                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/19/2017,20:00:00,REGULAR,0001442720,0002317903                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/20/2017,00:00:00,REGULAR,0001442829,0002317956                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/20/2017,04:00:00,REGULAR,0001442834,0002317957                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/20/2017,08:00:00,REGULAR,0001442962,0002318046                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/20/2017,12:00:00,REGULAR,0001443236,0002318946                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/20/2017,16:00:00,REGULAR,0001443410,0002319262                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/20/2017,20:00:00,REGULAR,0001444168,0002319867                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,00:00:00,REGULAR,0001444303,0002319980                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,04:00:00,REGULAR,0001444315,0002319988                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,08:00:00,REGULAR,0001444435,0002320084                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,08:37:44,REGULAR,0001444483,0002320214                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,12:00:00,REGULAR,0001444640,0002320836                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,16:00:00,REGULAR,0001444794,0002321132                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/21/2017,20:00:00,REGULAR,0001445515,0002321761                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,00:00:00,REGULAR,0001445648,0002321864                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,04:00:00,REGULAR,0001445653,0002321870                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,08:00:00,REGULAR,0001445790,0002321941                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,08:15:24,REGULAR,0001445807,0002321976                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,08:24:37,REGULAR,0001445826,0002321998                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,12:00:00,REGULAR,0001446020,0002322582                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,16:00:00,REGULAR,0001446197,0002322915                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/22/2017,20:00:00,REGULAR,0001446872,0002323503                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/23/2017,00:00:00,REGULAR,0001447036,0002323617                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/23/2017,04:00:00,REGULAR,0001447045,0002323626                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/23/2017,08:00:00,REGULAR,0001447146,0002323700                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/23/2017,12:00:00,REGULAR,0001447385,0002324318                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/23/2017,16:00:00,REGULAR,0001447645,0002324707                              
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/23/2017,20:00:00,REGULAR,0001448188,0002325247                              
A021,R032,01-00-05,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/17/2017,00:00:00,REGULAR,0001095554,0003875950                              
A021,R032,01-00-05,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/17/2017,04:00:00,REGULAR,0001095565,0003875980                              
A021,R032,01-00-05,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/17/2017,08:00:00,REGULAR,0001095570,0003876035                              
A021,R032,01-00-05,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/17/2017,12:00:00,REGULAR,0001095608,0003876341                              
A021,R032,01-00-05,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/17/2017,16:00:00,REGULAR,0001095678,0003876722                              
A021,R032,01-00-05,TIMES SQ-42 ST,ACENQRS1237W,BMT,06/17/2017,20:00:00,REGULAR,0001095794,0003877240                              
